date,price_usd,price_eur
2025-05-06 00:09:49.205,94719.67050036856,83743.46036311534
2025-05-06 01:08:59.992,94553.5512061966,83822.95234045896
2025-05-06 02:09:50.128,94311.76641275226,83486.9447991958
2025-05-06 03:05:39.897,94288.01718818802,83388.69955330224
2025-05-06 04:09:44.727,94409.2116200293,83425.45512173185
2025-05-06 05:05:00.064,94559.93816867477,83500.30236040472
2025-05-06 06:07:55.424,94372.28734827018,83400.65959344765
2025-05-06 07:04:58.471,94461.28594893696,83409.88226062703
2025-05-06 08:03:07.465,94408.13275180699,83261.64774219939
2025-05-06 09:04:56.196,94330.85226969632,83282.91718272177
2025-05-06 10:04:52.634,94175.29764102303,83268.57389532324
2025-05-06 11:09:22.112,93991.7353270022,82977.12583923679
2025-05-06 12:07:51.682,93846.01249611624,82904.97512925652
2025-05-06 13:09:33.248,93860.7540418781,82801.89227915593
2025-05-06 14:09:49.721,93903.87572706376,82758.61252477003
2025-05-06 15:12:04.775,94186.6533764946,83057.55841352801
2025-05-06 16:01:43.461,94551.00991495204,83347.8498521492
2025-05-06 17:04:56.579,94307.86688268195,83098.90536434078
2025-05-06 18:04:59.414,94534.4462606627,83191.82526052336
2025-05-06 19:06:58.191,95022.10980979039,83566.81438378092
2025-05-06 20:06:19.108,94954.2912644009,83471.27891321438
2025-05-06 21:07:55.007,94742.59542490661,83337.76601544263
2025-05-06 22:09:48.663,95136.89593991211,83790.2037718466
2025-05-06 23:09:28.708,96288.68626769505,84925.8509786169
2025-05-07 00:09:30.173,96815.80313214885,85307.01816642092
2025-05-07 01:09:05.761,97454.99383963464,85973.52865040577
2025-05-07 02:09:46.452,97205.98482172143,85684.54826474207
2025-05-07 03:09:40.556,96547.14987059082,85115.29149586376
2025-05-07 04:12:27.375,96556.62015334367,85076.42424359173
2025-05-07 05:24:27.734,96491.500021853,84987.59040624765
2025-05-07 06:03:44.021,96354.63080106633,84804.98662546571
2025-05-07 07:04:49.369,96538.03334234984,84868.61240995994
2025-05-07 08:09:29.916,96925.96210528578,85338.46333559886
2025-05-07 09:04:47.114,97003.63646893593,85387.45100178086
2025-05-07 10:02:41.560,96986.15290872475,85414.92897749062
2025-05-07 11:09:49.364,96986.48455649219,85327.64226147172
2025-05-07 12:02:10.150,97017.36703189345,85404.0971460747
2025-05-07 13:02:11.284,96968.99773463995,85354.9239069644
2025-05-07 14:08:13.301,97041.28165831216,85395.64857034308
2025-05-07 15:04:58.086,96946.47681288401,85290.31106624052
2025-05-07 16:03:13.531,96941.07608759051,85431.06824155872
2025-05-07 17:09:41.769,96863.98868038424,85365.84576806791
2025-05-07 18:03:11.534,96212.81842184125,84824.01089242948
2025-05-07 19:04:09.366,96306.502609734,84976.71672321706
2025-05-07 20:06:50.645,96148.7571218679,85083.95815228335
2025-05-07 21:01:26.385,96623.98416478802,85488.55310971703
2025-05-07 22:04:48.823,97096.195573126,85833.03688664339
2025-05-07 23:07:58.517,97277.49264928911,86050.9890551126
2025-05-08 00:04:54.590,97035.80181467332,85835.92956922372
2025-05-08 01:09:31.406,97921.8716635437,86545.89614490316
2025-05-08 02:08:57.651,97950.20260938423,86449.28161980078
2025-05-08 03:26:43.689,98712.46826631304,87114.93779464046
2025-05-08 04:04:52.671,99037.21087966081,87434.01125299973
2025-05-08 05:04:48.012,99095.08778875701,87549.9154908401
2025-05-08 06:04:25.735,98684.10898485525,87293.5943893873
2025-05-08 07:04:33.476,98990.04978777783,87739.73163934708
2025-05-08 08:04:43.416,99109.17249310363,87744.52190166441
2025-05-08 09:04:46.578,99645.29105191333,88274.1690182332
2025-05-08 10:04:46.753,99763.50394686138,88416.60253495327
2025-05-08 11:04:39.179,99810.2089598869,88428.05235051933
2025-05-08 12:04:49.477,99572.56913879959,88151.19716830271
2025-05-08 13:04:21.761,99380.82080975642,87949.44251529337
2025-05-08 14:01:45.550,99445.01176371268,87951.15730406278
2025-05-08 15:03:22.293,99883.30449934515,88463.44652932601
2025-05-08 16:01:55.878,101783.94854609821,90548.62916978575
2025-05-08 17:04:43.568,101397.34207827682,90329.1124090384
2025-05-08 18:04:23.654,101112.06155180026,90058.38987089592
2025-05-08 19:09:16.080,101327.33984258387,90274.14830319551
2025-05-08 20:04:26.488,101156.28787384083,90105.77267392678
2025-05-08 21:04:19.979,102715.70496819356,91482.30461005206
2025-05-08 22:00:52.225,102898.7842378539,91657.0920598684
2025-05-08 23:04:32.080,102946.60364931433,91653.1553357773
2025-05-09 00:04:39.422,103155.55403424997,91893.54642256076
2025-05-09 01:05:50.479,102755.01416938983,91537.96855761672
2025-05-09 02:09:18.083,102981.92071790314,91889.12014585355
2025-05-09 03:04:17.158,102602.6120856411,91470.53648218537
2025-05-09 04:04:17.844,102431.38593811914,91284.29036340333
2025-05-09 05:04:42.226,102735.23542016957,91490.55569772581
2025-05-09 06:04:20.120,102936.7074812753,91617.06656968196
2025-05-09 07:37:44.828,103654.43206932151,92146.30240325721
2025-05-09 08:04:28.886,103775.85199443038,92239.71318332155
2025-05-09 09:04:29.393,102941.5958896605,91455.57850348401
2025-05-09 10:04:27.546,102847.4715321015,91454.9542630191
2025-05-09 12:04:48.114,102942.94358657954,91471.59961095269
2025-05-09 13:01:58.948,102928.84977016224,91456.91481902888
2025-05-09 14:02:57.488,103635.59449072609,92048.30594190699
2025-05-09 15:01:57.364,103081.79586234059,91472.5178487321
2025-05-09 16:04:10.665,102895.00436299198,91296.06210116942
2025-05-09 17:05:17.288,102560.61383641983,91099.3626795861
2025-05-09 18:04:50.941,103192.42776451155,91622.59595598232
2025-05-09 19:04:49.274,103241.92605940854,91699.27224211456
2025-05-09 20:04:51.037,103117.03623118934,91640.11009865804
2025-05-09 21:03:40.826,103209.3836430422,91746.12382057686
2025-05-09 22:04:44.607,102977.49681924479,91531.5480477858
2025-05-09 23:02:49.216,102827.52654028965,91398.24696533648
2025-05-10 00:04:37.665,102974.90755054186,91529.24657629913
2025-05-10 01:04:44.992,102888.53800348293,91452.47700439581
2025-05-10 02:07:46.492,102993.94386197541,91546.16700171691
2025-05-10 03:04:36.887,103150.34151496418,91685.18105557594
2025-05-10 04:08:29.682,103193.12967175669,91723.21330874099
2025-05-10 05:09:15.944,103175.63967376802,91707.66732402878
2025-05-10 06:04:48.685,103323.707007908,91839.27697397908
2025-05-10 07:02:57.507,103720.78075770468,92192.21597648581
2025-05-10 08:02:45.669,103706.99371868216,92179.96136685071
2025-05-10 09:05:20.604,103647.04618455893,92126.67700114522
2025-05-10 10:04:32.269,103783.45760307356,92247.92629049202
2025-05-10 11:04:35.067,103642.37117207838,92122.52161630194
2025-05-10 12:04:33.536,103429.18395096257,91933.03015481315
2025-05-10 13:04:34.619,103695.96296897363,92170.15668497224
2025-05-10 14:01:16.758,103662.34239531834,92140.27303807878
2025-05-10 15:04:26.641,103553.53694440117,92043.561313031
2025-05-10 16:09:17.909,103271.5104798415,91792.8820900072
2025-05-10 17:03:17.255,103416.84977404175,91922.06692165702
2025-05-10 18:04:45.119,103297.10860505837,91815.63498360617
2025-05-10 19:04:57.564,103282.46567689025,91802.6196169039
2025-05-10 20:04:27.197,103258.47973237954,91781.29971012562
2025-05-10 21:06:35.916,103226.68575713312,91753.03963522777
2025-05-10 22:04:40.243,103662.83631460686,92140.71205823838
2025-05-10 23:04:34.926,103660.87510929449,92138.9688408964
2025-05-11 00:04:39.084,104710.18767116882,93071.6503115184
2025-05-11 01:04:25.336,104407.56428821298,92802.66351757816
2025-05-11 02:09:15.115,104032.49982304672,92469.28746771508
2025-05-11 03:04:51.277,103754.34752451746,92222.05179716741
2025-05-11 04:04:33.743,104056.37170558948,92490.50599051322
2025-05-11 05:04:41.501,104155.90999828055,92578.98060197172
2025-05-11 06:04:51.730,103870.8841579018,92325.63538375104
2025-05-11 07:04:52.454,103829.80918775442,92289.1258965356
2025-05-11 08:06:18.310,103593.91838549759,92079.45435694956
2025-05-11 09:04:54.447,103851.88885800124,92308.75141143441
2025-05-11 10:04:58.584,104334.48684183184,92737.70862936227
2025-05-11 11:05:27.215,104548.72450789883,92928.13377884588
2025-05-11 12:04:48.488,104596.7005862239,92970.77731606513
2025-05-11 13:04:25.369,104642.10789268535,93011.13760041344
2025-05-11 14:03:51.944,104172.25933546464,92593.51271032776
2025-05-11 15:04:35.568,104190.60953809322,92609.82328793424
2025-05-11 16:04:58.712,104154.20587019669,92577.46588772438
2025-05-11 17:04:57.786,103961.02518029482,92405.75723150511
2025-05-11 18:09:22.284,104038.3347814099,92474.47387045619
2025-05-11 19:04:45.220,104565.14537131102,92942.72946328988
2025-05-11 20:04:27.577,104461.60521897068,92850.69779888209
2025-05-11 21:04:56.268,104294.14065447195,93211.5323861058
2025-05-11 22:04:59.902,104332.65737615807,93031.34392917268
2025-05-11 23:03:08.661,103785.595389775,92467.87999811546
2025-05-12 00:04:57.739,104083.02280094857,92703.00141998407
2025-05-12 01:09:33.733,104632.60236125204,93084.19740603832
2025-05-12 02:01:56.643,104010.92730451525,92633.06795574709
2025-05-12 03:04:44.612,103878.99122372338,92510.26666621669
2025-05-12 04:03:13.289,104025.9851010989,92618.28752294219
2025-05-12 05:01:41.068,104015.37994237608,92632.87289990198
2025-05-12 06:01:50.339,103922.92947191757,92593.77131553655
2025-05-12 07:04:45.494,104385.93976669859,93042.11092037194
2025-05-12 08:09:32.357,104345.64506752802,93872.9944003256
2025-05-12 09:03:41.094,104580.96675487966,93880.45139845395
2025-05-12 10:04:37.114,104442.91913640256,93940.97473139902
2025-05-12 11:03:09.925,104427.94756195355,94211.65702402013
2025-05-12 12:02:22.056,103839.45870520416,93463.30079408664
2025-05-12 13:04:51.035,103996.90080969327,93595.85876901346
2025-05-12 14:03:24.602,104265.08276082827,93792.80211341348
2025-05-12 15:04:37.769,102956.96335456427,92663.63502926507
2025-05-12 16:03:14.699,102540.50604756521,92358.84904007833
2025-05-12 17:04:38.239,102896.58742159072,92828.67082532519
2025-05-12 18:04:58.475,102638.94133473857,92639.13719731898
2025-05-12 19:07:20.125,101758.10895980781,91762.71519101277
2025-05-12 20:04:59.903,101821.24819695739,91789.92064584138
2025-05-12 21:04:45.135,102722.17829371417,92648.11154627138
2025-05-12 22:09:18.243,102535.07438971548,92427.88450189806
2025-05-12 23:04:26.321,102853.64407073468,92718.03456942827
2025-05-13 00:04:54.761,102822.91679502407,92674.80902193922
2025-05-13 01:04:59.798,102341.3693907083,92145.30344105086
2025-05-13 02:04:57.284,102438.5006522079,92224.97238318021
2025-05-13 03:02:31.479,102023.67064825837,91901.18811755013
2025-05-13 04:04:41.143,101749.06016032975,91527.24782756288
2025-05-13 05:04:52.999,102691.31422765224,92378.64168765448
2025-05-13 06:01:04.658,102374.73819318778,92126.41265162056
2025-05-13 07:04:55.576,102502.1318967532,92229.26573592873
2025-05-13 08:02:10.510,102663.9087874314,92372.67324276177
2025-05-13 09:04:52.839,102737.32382836587,92443.76314203045
2025-05-13 10:04:51.707,103476.25686228045,93152.01681010328
2025-05-13 11:04:50.315,103528.56498547425,93230.1645121092
2025-05-13 12:04:50.096,103711.10493023827,93387.59783437749
2025-05-13 13:09:11.149,103723.99690271963,93172.2584218029
2025-05-13 14:06:50.452,103707.01836525789,93129.00619901998
2025-05-13 15:02:14.402,103122.1652700943,92381.88863504874
2025-05-13 16:05:00.386,103635.82838474064,92719.1411301773
2025-05-13 17:04:48.074,103860.8913290485,92936.28347460256
2025-05-13 18:01:42.624,104193.24996458978,93200.23693382577
2025-05-13 19:04:43.717,104303.9664067448,93257.5505404721
2025-05-13 20:04:41.364,104778.26218485396,93640.33291460399
2025-05-13 21:02:49.134,104595.44088503523,93483.63962717264
2025-05-13 22:09:02.036,104328.02983968919,93223.25001552288
2025-05-13 23:04:28.482,104235.96595683586,93104.7113882713
2025-05-14 00:04:55.247,104184.49039270742,93135.41263308965
2025-05-14 01:04:38.428,103917.7359966492,92828.67438844682
2025-05-14 02:04:47.816,103858.60396107004,92834.84401943421
2025-05-14 03:04:23.157,103700.05269875677,92675.70009635197
2025-05-14 04:07:25.977,103556.45885636128,92512.78385808355
2025-05-14 05:04:14.941,103700.90096775675,92666.91770298555
2025-05-14 06:04:46.847,103878.53354621866,92859.41034323648
2025-05-14 07:07:14.462,103717.46530373387,92644.38127297667
2025-05-14 08:02:25.693,103663.5497768388,92423.82939228512
2025-05-14 09:04:40.480,103468.82472880279,92070.07818372949
2025-05-14 10:03:59.301,103293.13171967196,91735.25003903102
2025-05-14 11:04:56.362,103746.51631775557,92358.26122155557
2025-05-14 12:09:09.247,103975.28155532911,92649.3581107887
2025-05-14 13:06:10.803,104129.23681507706,92736.5611443763
2025-05-14 14:04:29.437,103949.55688600815,92671.23786299008
2025-05-14 15:18:26.230,103240.50497954589,92136.6789474808
2025-05-14 16:04:49.308,103411.5875926134,92303.63191135287
2025-05-14 17:06:29.909,103410.52259318183,92416.53629421037
2025-05-14 18:11:37.277,103236.43383121496,92303.17930632015
2025-05-14 19:04:41.943,103360.77315539285,92434.81590745575
2025-05-14 20:09:55.331,103462.91792934247,92648.97374736767
2025-05-14 21:04:55.158,103541.32991390128,92670.1115209212
2025-05-14 22:05:59.187,103616.5641306095,92685.84554734331
2025-05-14 23:04:39.457,103500.55803017515,92567.06958154155
2025-05-15 00:01:30.831,103546.46918182234,92603.67831868744
2025-05-15 01:07:45.691,103798.18025222377,92712.3270049258
2025-05-15 02:07:41.935,103147.88093550252,92163.35365103807
2025-05-15 03:06:32.292,103089.72958890599,92077.89085367827
2025-05-15 04:09:06.605,102815.83535741437,91812.17620995785
2025-05-15 05:04:42.645,102905.98275243046,91939.80670041773
2025-05-15 06:09:54.305,102431.01681734665,91533.8930932333
2025-05-15 07:09:03.317,102306.61847027586,91206.14575301402
2025-05-15 08:04:47.926,101842.9630220415,90950.34891201905
2025-05-15 09:09:55.460,102228.46374839121,91238.08606772922
2025-05-15 10:09:46.624,101775.76120644069,90860.5143685724
2025-05-15 11:09:47.897,101829.9751948105,90927.9562204789
2025-05-15 12:09:29.901,102312.39420890273,91461.65324107755
2025-05-15 13:04:54.118,102608.73433980295,91531.30059794654
2025-05-15 14:06:34.803,102271.11362732355,91327.38857140455
2025-05-15 15:04:50.299,101853.27241327312,91054.17735238349
2025-05-15 16:04:55.461,103086.80093931165,92134.75612071829
2025-05-15 17:07:31.765,103777.5914622185,92786.0916400891
2025-05-15 18:09:34.005,103977.5367463436,93046.8981958842
2025-05-15 19:03:02.209,103060.49374205088,92207.60538805052
2025-05-15 20:04:59.415,103087.36701019295,92174.95068796202
2025-05-15 21:04:57.432,103429.09594246546,92472.43809289632
2025-05-15 22:04:52.893,103169.59627070383,92198.74774246974
2025-05-15 23:08:50.326,103553.93506366151,92520.36683656347
2025-05-16 00:09:52.942,103782.3671140446,92650.98176449354
2025-05-16 01:09:59.990,103812.14447323454,92662.30490823132
2025-05-16 02:09:46.666,104095.83301023155,92879.40290754614
2025-05-16 03:04:37.759,104209.18515019871,93026.2890733606
2025-05-16 04:04:55.983,104106.84509644518,92941.07363931622
2025-05-16 05:09:53.147,103921.6763892081,92715.59418080706
2025-05-16 06:08:32.591,103957.37600357285,92711.89081176241
2025-05-16 07:04:55.010,103992.82840419417,92748.08386884873
2025-05-16 08:07:16.320,103754.42490400397,92567.10403872983
2025-05-16 09:09:52.578,103448.92558696079,92387.64921857501
2025-05-16 10:04:44.423,103745.43202947287,92677.24686797659
2025-05-16 11:08:18.896,103870.40503140159,92732.17375907437
2025-05-16 12:01:09.062,103672.28959796879,92610.87098702393
2025-05-16 13:04:53.085,103626.44459045639,92549.91755462714
2025-05-16 14:05:00.515,103878.14561854265,92746.87516849648
2025-05-16 15:04:01.870,103647.16205373578,92917.50419077108
2025-05-16 16:09:49.969,104160.56764282625,93487.13011589824
2025-05-16 17:04:23.203,104068.97915372228,93381.094994635
2025-05-16 18:04:38.044,103976.81475435526,93292.88510790102
2025-05-16 19:04:59.413,103804.54780310261,93077.90485586904
2025-05-16 20:04:58.487,103799.70381025353,93095.87835334026
2025-05-16 21:04:51.917,103617.4746044224,92821.36269043844
2025-05-16 22:04:58.222,103673.4945246536,92880.15068318647
2025-05-16 23:04:33.139,103467.28985993791,92695.41377990971
2025-05-17 00:09:40.062,103533.26669721663,92754.52183463618
2025-05-17 01:04:57.036,103374.05076215406,92611.88171135695
2025-05-17 02:04:54.627,102834.21312072649,92128.24602694086
2025-05-17 03:09:36.276,103261.20227671404,92510.78176888767
2025-05-17 04:04:41.885,103427.18317517905,92659.48256199439
2025-05-17 05:06:11.449,103624.29922408522,92836.07705616493
2025-05-17 06:04:49.765,103447.46486301252,92677.65274358918
2025-05-17 07:09:34.446,103477.33282267097,92704.41117983554
2025-05-17 08:09:21.812,103461.57411690436,92690.29309716764
2025-05-17 09:09:45.561,103486.17664215172,92712.33427811397
2025-05-17 10:09:45.506,102953.19338310153,92234.83937318024
2025-05-17 11:08:16.204,102888.81365330738,92177.16215267521
2025-05-17 12:04:43.260,103006.73892894214,92282.81034578891
2025-05-17 13:04:59.926,102970.03327807052,92249.92608352393
2025-05-17 14:05:34.448,102770.92765223501,92071.54914528852
2025-05-17 15:02:24.629,103084.1477956473,92352.16025279029
2025-05-17 16:04:29.896,103048.13639309886,92319.89796134975
2025-05-17 17:08:30.636,102939.38321692156,92222.4669695911
2025-05-17 18:04:45.129,103228.47165623815,92481.45870057886
2025-05-17 19:04:11.011,103150.84851261016,92411.91682481086
2025-05-17 20:09:43.594,103190.37357819127,92447.32697533938
2025-05-17 21:04:31.186,103328.79249857902,92571.33524034446
2025-05-17 22:04:45.468,103243.00007011925,92494.47457581926
2025-05-17 23:04:50.206,103058.42662008991,92329.116883099
2025-05-18 00:06:32.399,103194.65650649132,92451.1640122571
2025-05-18 01:04:54.044,103327.24481798257,92569.94868722724
2025-05-18 02:04:49.672,103267.63750333845,92516.54703050341
2025-05-18 03:04:56.266,103352.28257714226,92592.37979031862
2025-05-18 04:04:46.830,103299.05914787803,92544.69739905163
2025-05-18 05:05:28.844,103355.71135042422,92595.45159744297
2025-05-18 06:04:10.198,103572.153611391,92789.36027106276
2025-05-18 07:04:40.548,103454.258403256,92683.73901515146
2025-05-18 08:07:28.149,103939.79715898632,93118.72881656147
2025-05-18 09:01:59.763,103957.51238379734,93134.59972703265
2025-05-18 10:04:36.090,103932.06434509694,93111.80105819326
2025-05-18 11:00:42.740,103858.01525131274,93045.46114151382
2025-05-18 12:03:35.684,103879.27506436742,93064.50761669126
2025-05-18 13:07:50.856,103917.6748144419,93098.90960718523
2025-05-18 14:03:08.199,104358.7947429362,93494.10498104391
2025-05-18 15:05:56.300,105248.97875365856,94291.61282459393
2025-05-18 16:02:00.858,105489.05721365198,94506.69695619596
2025-05-18 17:09:45.493,105617.89582136768,94622.12230530097
2025-05-18 18:04:51.334,105225.03435811208,94270.16125612344
2025-05-18 19:01:28.391,104765.1482168906,93858.15340117834
2025-05-18 20:09:36.186,103978.61566865668,92957.8182153201
2025-05-18 21:04:46.978,104252.70272876776,93198.78865843656
2025-05-18 22:04:39.901,104348.16945412189,93362.39417399198
2025-05-18 23:04:41.679,105427.48904875397,94212.11276374756
2025-05-19 00:02:08.131,106139.68550864227,94860.75182806647
2025-05-19 01:09:40.508,105437.01050324997,94162.10378508503
2025-05-19 02:04:50.863,105096.5284516676,94035.11883212965
2025-05-19 03:05:32.868,104838.70371804148,93754.94628356278
2025-05-19 04:04:58.596,103772.36372351332,92811.40780521726
2025-05-19 05:04:42.328,103094.56691113103,92178.5017883129
2025-05-19 06:01:00.737,102967.7704388321,92065.85180807988
2025-05-19 07:04:33.396,102381.2104823244,91337.34930759606
2025-05-19 08:06:40.888,103123.7868453361,91763.46423888025
2025-05-19 09:04:59.783,103196.68223062064,91690.45855527092
2025-05-19 10:09:48.309,103065.3005647513,91356.67015939335
2025-05-19 11:04:51.669,103017.96554457302,91340.05500637132
2025-05-19 12:02:58.324,102997.32804027783,91369.54768849876
2025-05-19 13:04:52.399,102430.42377901066,90991.91592518476
2025-05-19 14:02:36.424,103154.46317414453,91707.61870463614
2025-05-19 15:07:55.091,104220.6102128076,92637.21893192557
2025-05-19 16:06:16.102,104836.37399450976,93297.45365443011
2025-05-19 17:09:54.286,105198.84427783277,93612.13837022803
2025-05-19 18:09:44.875,105400.64224825481,93858.74491885968
2025-05-19 19:02:32.435,104880.26082573306,93352.03231629013
2025-05-19 20:09:32.013,105483.24685112822,93837.57994902316
2025-05-19 21:09:50.298,105474.85779660604,93830.32802100298
2025-05-19 22:03:49.297,105370.28430321654,93718.75437581982
2025-05-19 23:02:45.398,105563.46876771093,93956.76537670114
2025-05-20 00:09:37.157,105663.20354903601,94101.1131638863
2025-05-20 01:12:29.720,105954.58937111168,94297.3594939126
2025-05-20 02:07:37.659,106518.35886707173,94758.6255297882
2025-05-20 03:04:49.896,106213.00243528716,94562.0733461508
2025-05-20 04:09:34.546,105704.92960225897,94001.27979669688
2025-05-20 05:08:33.134,106000.05837647662,94250.37590567769
2025-05-20 06:03:37.411,106180.53385959675,94343.63412546279
2025-05-20 07:03:17.624,105571.21456623028,93781.23246590284
2025-05-20 08:03:40.043,105098.96222700436,93200.18321847414
2025-05-20 09:02:23.575,105132.78539854169,93381.25291226358
2025-05-20 10:03:28.964,105335.88358591389,93588.19383311132
2025-05-20 11:03:53.561,105108.95454542089,93472.34218769736
2025-05-20 12:04:05.961,105290.92949721494,93631.01196469342
2025-05-20 13:03:37.209,104783.15991167142,93270.94848165583
2025-05-20 14:03:44.154,104387.66509118448,92824.33026603877
2025-05-20 15:03:36.675,104699.4194788197,92912.25413447476
2025-05-20 16:06:32.254,105320.90282923858,93594.47350823117
2025-05-20 17:03:32.682,105321.47853626123,93548.53834399943
2025-05-20 18:02:08.129,106214.94694946974,94203.8421035829
2025-05-20 19:03:22.368,105617.25144004321,93694.22554222819
2025-05-20 20:08:19.829,106766.70827506462,94662.24625779578
2025-05-20 21:03:46.365,106873.03984532565,94712.70475260502
2025-05-20 22:03:47.739,106605.25880615096,94469.95577521161
2025-05-20 23:03:16.299,106566.5101429697,94463.96471905294
2025-05-21 00:03:42.592,106798.53751514817,94608.01845048157
2025-05-21 01:03:55.454,106729.94892643986,94486.84975513902
2025-05-21 02:03:29.040,106745.58902176483,94476.57125637028
2025-05-21 03:03:15.136,106847.32408765871,94370.975748591
2025-05-21 04:03:16.764,106997.00700435344,94404.63624701815
2025-05-21 05:03:29.992,107310.06807981472,94720.7728228951
2025-05-21 06:03:23.869,107571.99245510355,94926.25931005142
2025-05-21 07:03:47.381,107830.8151594922,95148.07817287825
2025-05-21 08:03:30.784,106677.38787992802,94206.37452721299
2025-05-21 09:03:28.082,106453.36873589936,94083.27438205038
2025-05-21 10:02:46.515,106229.4484508103,93718.80630675837
2025-05-21 11:03:39.287,106345.85396894008,93785.0261191067
2025-05-21 12:03:46.422,106572.18074553607,94113.040238937
2025-05-21 13:03:43.359,106597.24663397692,94046.91320427904
2025-05-21 14:03:25.757,107167.01155046471,94530.62771751477
2025-05-21 15:02:35.411,108191.04574576017,95400.2675535135
2025-05-21 16:00:57.775,108946.19945911734,96096.53996391177
2025-05-21 17:03:19.169,109467.65393142396,96527.5920278443
2025-05-21 18:03:27.194,106858.56946008814,94164.73313535488
2025-05-21 19:03:34.288,107063.63745109698,94469.84884136193
2025-05-21 20:01:04.093,108154.12382431893,95462.4537017828
2025-05-21 21:03:20.403,108159.48051791964,95464.26149212882
2025-05-21 22:02:42.136,108373.7653509943,95654.37000680953
2025-05-21 23:03:40.849,108802.10768508335,96152.77464561556
2025-05-22 00:03:24.921,109665.86371625263,96787.03367900707
2025-05-22 01:03:36.745,109767.4267734194,96906.52621551174
2025-05-22 02:03:36.046,109884.97769208835,96918.66020939966
2025-05-22 03:03:59.557,110548.6458188241,97493.73513678758
2025-05-22 04:03:28.974,111456.20060662669,98349.06287148806
2025-05-22 05:03:17.902,111511.6774557056,98392.66313807425
2025-05-22 06:00:02.694,111390.47024942681,98294.51544314226
2025-05-22 07:03:23.413,110735.19870670425,97803.76367213279
2025-05-22 08:03:11.472,110993.06231250282,98039.17300307298
2025-05-22 09:01:26.971,110636.79648257865,97847.07217239606
2025-05-22 10:03:48.188,110686.81739374637,98002.66155451002
2025-05-22 11:08:10.974,110803.11411171874,98086.68391757325
2025-05-22 12:03:38.342,110896.84501716551,98064.41659600424
2025-05-22 13:03:43.294,111451.2862183869,98669.384007145
2025-05-22 14:03:52.701,111191.4487025737,98541.64234947674
2025-05-22 15:03:35.687,110835.12962917982,98279.5044745271
2025-05-22 16:03:46.380,111309.92910328938,98678.14441886083
2025-05-22 17:03:26.067,111286.84890475648,98749.04993344881
2025-05-22 18:03:13.270,111611.56343829512,99051.13292363974
2025-05-22 19:03:20.509,111806.59824511288,99136.45091878023
2025-05-22 20:03:42.969,111245.07284170916,98631.10527726066
2025-05-22 21:03:42.664,111076.51799294353,98465.44552261475
2025-05-22 22:03:50.823,110917.06299917561,98308.89861393337
2025-05-22 23:01:26.957,111096.21954213973,98432.69476518994
2025-05-23 00:03:15.870,111579.18064152761,98897.20254899227
2025-05-23 01:04:19.212,111604.40010039737,98791.32213367094
2025-05-23 02:03:55.938,111345.65909033423,98409.2977259011
2025-05-23 03:03:30.261,111301.85532708239,98353.22008204031
2025-05-23 04:03:27.917,111146.66977450451,98259.10226748096
2025-05-23 05:03:17.820,110757.91950414388,97857.05855614021
2025-05-23 06:03:32.400,110797.56436221828,97860.95154485008
2025-05-23 07:03:24.603,110503.55628472357,97683.15469168255
2025-05-23 08:03:30.329,110707.81903717006,97629.79366649012
2025-05-23 09:03:21.648,110917.13857294313,97794.19915696258
2025-05-23 10:03:35.943,111253.45522870688,98028.7570056705
2025-05-23 11:03:31.797,111046.57686168964,97847.46968933239
2025-05-23 12:03:25.477,109897.47827053633,97068.81593958188
2025-05-23 13:03:32.146,108482.10601164782,95717.45052568126
2025-05-23 14:03:39.122,109275.65044825088,96576.61783400923
2025-05-23 15:00:01.242,109839.6038386153,96875.34523714737
2025-05-23 16:04:01.380,109423.79552995846,96399.40941941409
2025-05-23 17:08:09.843,109031.57767812967,96007.31959816643
2025-05-23 18:04:01.327,109512.70343609044,96399.43330124616
2025-05-23 19:03:54.077,108897.93222484985,95863.82981892541
2025-05-23 20:03:32.374,108849.99937697839,95823.81110153609
2025-05-23 21:03:20.956,108378.61029552908,95373.17706006563
2025-05-23 22:03:21.800,108370.71855030885,95314.53949152338
2025-05-23 23:03:41.346,107925.98663757442,94923.38754543946
2025-05-24 00:02:38.255,107216.66856870624,94299.52598955427
2025-05-24 01:03:49.220,107448.81236982298,94503.70180194388
2025-05-24 02:03:35.796,107560.90623540942,94602.29093488606
2025-05-24 03:03:34.630,107785.85862363827,94800.14173423826
2025-05-24 04:08:36.716,108313.99818936095,95264.65262950135
2025-05-24 05:04:07.203,108519.64419891509,95445.52302476244
2025-05-24 06:04:13.680,108220.18125322252,95182.13847637808
2025-05-24 07:03:45.140,107933.6541256463,94930.13127755088
2025-05-24 08:03:47.004,107863.55438184297,94868.47694058168
2025-05-24 09:03:16.498,108129.30186241341,95102.2079619355
2025-05-24 10:03:52.753,108246.10379946267,95204.93795201488
2025-05-24 11:08:31.591,109064.49875511439,95924.73513859451
2025-05-24 12:03:32.933,109293.09324020769,96125.7892459072
2025-05-24 13:03:50.204,108864.12667482972,95748.50328542628
2025-05-24 14:03:44.307,108706.06301655057,95609.4826625056
2025-05-24 15:03:43.344,108925.84641221556,95802.78721401107
2025-05-24 16:02:39.661,108927.98929382108,95804.67192766943
2025-05-24 17:03:43.052,108958.7961120567,95831.76723286451
2025-05-24 18:01:37.512,109004.6382762397,95872.08647063324
2025-05-24 19:03:34.274,108891.00849725526,95772.14646653149
